Results of test:
Obj.nr,		True class,		Assigned class
	2.0000		1.2821		97.4359		1.2821	
	3.0000		0.0000		2.0000		98.0000	


Reduced set: 
1		-1.0889		-0.3822		-0.0749		-0.9649		1.0564		1.1206		-0.8646		1.3140		-0.8089		1.3386	
2		-0.4284		-0.4322		-0.2275		-0.4131		0.5644		0.4805		-0.3445		0.3629		-0.0297		0.1223	
1		-0.7461		-0.1198		-0.0127		-1.2181		0.9047		0.9204		-0.8000		-0.3522		-0.7828		-0.3817	
1		-0.7841		1.9803		0.7207		0.6484		0.8385		0.8215		-0.9458		0.7669		-0.8597		0.6749	
2		-0.3591		-0.4464		-0.0759		-1.0385		0.5157		0.0163		-0.6037		-0.5003		-0.4580		-0.5693	
1		-0.7152		0.7974		0.5818		-0.3095		0.9859		1.0228		-0.8351		-0.5228		-0.7726		-0.5668	
2		-0.4874		1.5275		0.7423		-0.2608		0.6853		0.6522		-0.5158		0.0046		-0.3471		-0.1381	
1		0.1270		1.5034		1.3713		1.1213		0.8475		0.7646		-0.4523		0.6549		-0.7102		0.1877	
2		-0.1210		0.9100		0.3588		0.0315		0.2825		0.1373		-0.2416		-0.5641		-0.0335		-0.5773	
2		0.2723		-0.0790		0.2552		-0.1847		0.0789		-0.1539		-0.3245		-0.7611		-0.2876		-0.7940	
1		-0.1816		1.2096		-0.2809		-0.4183		0.6459		-0.2863		-0.5656		-0.8989		-0.4196		-0.8549	
1		0.0490		1.1264		0.6518		0.1403		0.7886		0.4800		-0.7671		-0.8989		-0.7061		-0.8549	
2		0.2621		1.4526		1.5891		1.0380		0.5215		0.3538		-0.0067		0.0449		0.0283		-0.0772	
2		0.2414		-0.5181		-0.8078		0.7504		0.0177		-0.2189		0.5952		-0.5083		0.6175		-0.5558	
3		-0.1473		-0.7673		-0.8299		-0.3322		-0.4665		-1.1614		-0.5997		-0.8989		-0.4519		-0.8549	
2		0.1966		-0.0826		1.6920		0.1651		-0.0184		-0.3709		0.1537		-0.5327		0.5810		-0.5390	
2		0.5442		1.0296		1.1752		-0.7056		0.0982		-0.6446		-0.2972		-0.8989		-0.2522		-0.8549	
1		0.1316		3.3106		0.9688		0.1482		0.8849		0.6726		-0.6877		-0.2866		-0.7577		-0.3572	
3		0.4240		0.2496		-0.1683		-0.1794		-0.9553		-1.1614		-0.1188		-0.8989		-0.4108		-0.8549	
3		0.3856		-0.6091		-0.5237		-0.1808		-1.0947		-1.1614		0.1935		-0.8989		0.0239		-0.8549	
1		-0.0110		1.4542		1.8942		1.2041		0.6966		0.3405		-0.8157		-0.8989		-0.7965		-0.8549	
2		0.3735		0.0554		0.0620		0.0042		-0.7787		-1.1028		0.3005		-0.8701		0.5050		-0.8549	
3		-0.0821		0.9186		1.0032		-0.7213		-0.9944		-1.1614		-0.3009		-0.8989		-0.2940		-0.8549	
2		0.2066		-0.6161		0.7244		0.2163		-0.3492		-1.0955		0.5535		-0.8989		0.6760		-0.8549	
2		0.1410		1.1567		1.1747		0.7042		-0.0232		-0.1912		0.8985		-0.6149		0.9044		-0.6781	
3		0.9406		0.7146		0.6093		-0.3835		-0.7291		-1.1614		-0.0946		-0.8989		-0.0592		-0.8549	
3		0.1964		0.5618		-0.0794		-0.2639		-0.9891		-1.1614		0.4793		-0.8989		1.1649		-0.8549	
3		0.0959		-0.4801		0.3932		0.1139		-1.1210		-1.1614		0.6390		-0.8989		1.0173		-0.8549	
3		0.2477		0.6260		1.4717		-0.1861		-0.7747		-1.1614		0.3697		-0.8989		0.6074		-0.8549	
2		0.4885		2.4221		2.9562		-0.4746		0.4014		0.0517		-0.2915		-0.3063		-0.3617		-0.3588	
2		1.2199		0.4419		0.9622		0.2551		-0.8971		-1.1614		0.0410		-0.8989		0.0492		-0.8549	
2		0.4840		-0.0428		0.1771		0.8947		-0.6328		-1.1237		1.1782		-0.8989		1.0849		-0.8549	
2		0.4000		1.9330		1.5240		-0.2370		-0.4778		-1.0796		0.3479		-0.8719		0.4201		-0.8281	
3		1.5343		-0.5176		-0.7407		0.8046		-1.1957		-1.1614		0.1072		-0.8989		-0.0728		-0.8549	
3		0.6173		0.1004		0.6396		0.7874		-1.2953		-1.1614		0.6098		-0.8989		0.6082		-0.8549	
3		0.2231		-1.0039		-0.8878		0.5095		-1.4290		-1.1614		1.2835		-0.8989		0.7655		-0.8549	
3		1.0754		1.0065		1.2342		0.7388		-0.6859		-1.1614		0.3366		-0.8989		0.1112		-0.8549	
3		0.6873		-0.3090		-0.3750		0.7346		-1.4290		-1.1614		0.9407		-0.8989		1.0794		-0.8549	
2		1.2796		1.6654		3.2351		-0.3342		-0.4013		-0.8763		-0.2766		-0.5020		-0.3154		-0.4725	
1		1.1672		2.0255		3.0628		0.7790		0.0410		-0.7343		-0.5694		-0.8989		-0.5954		-0.8549	
3		0.9275		2.2090		1.0805		1.4770		-1.4290		-1.1614		1.2747		-0.8989		1.0748		-0.8549	
3		1.0580		1.5684		2.1233		1.9103		-1.1504		-1.1614		1.1277		-0.8989		0.5959		-0.8549	
3		1.4635		2.5646		2.6683		0.9523		-1.0200		-1.1614		-0.0532		-0.8989		-0.1508		-0.8549	
1		0.3701		4.1619		2.9636		0.3003		0.3224		-0.7976		-0.4464		-0.8989		-0.1819		-0.8549	
3		1.0922		1.2123		3.2451		1.4160		-1.1305		-1.1614		0.8168		-0.8989		0.5382		-0.8549	
2		0.9206		1.4555		2.3673		2.0122		-1.2835		-1.1614		1.3218		-0.8989		1.0494		-0.8549	
2		1.4142		2.6253		3.3767		1.2133		-0.9600		-1.1614		0.2070		-0.8989		0.1102		-0.7602	
2		1.1803		2.5264		3.1746		1.5448		-0.9201		-1.1614		1.4915		-0.4914		1.0494		-0.2800	
2		-0.0272		0.0004		1.8432		0.7378		-1.0109		-1.1614		2.5050		-0.8989		3.5390		-0.8549	
2		0.5347		6.3422		1.0649		0.1525		0.0431		-0.1819		-0.7499		-0.3047		-0.7530		-0.4407	
3		0.9970		0.6539		0.6535		1.8276		-1.4290		-1.1614		3.6434		-0.8989		2.6431		-0.8549	
3		1.4486		3.9646		4.0627		0.9316		-0.8718		-1.1614		0.5595		-0.8989		0.2507		-0.8549	
3		-0.1964		-0.5238		-0.4208		0.4849		-1.4290		-1.1614		3.9867		-0.8989		4.4543		-0.8549	
3		0.8083		3.2814		3.2586		2.1572		-1.4290		-1.1614		2.1316		-0.8989		1.5524		-0.8549	
3		1.6611		5.4628		3.1589		1.6182		-1.4290		-1.1614		0.2652		-0.8989		-0.0067		-0.8549	
3		1.2309		3.9200		3.9535		3.4824		-1.4290		-1.1614		4.4983		-0.8989		3.1794		-0.8549	
